RaceDate,RaceTime,CourseName,RaceTitle,HorseName,B2LScore,RankBest,IsB2LTarget,Tier,DSLR,StrideDecay,BadDiscipline,GoodSpeed,IsLeader,SpeedWords,BetModes,Signals,ScannedAt
2026-08-21,14:10,Ffos Las,14:10 FFOS LAS,Sixtygeesbaby,0,6,False,Pass,99,0.0,True,True,False,"kept on, headway",,"Speed(kept on, headway), Discipline",2026-08-21 11:25:53.957000
2026-08-21,19:27,Salisbury,19:27 SALISBURY,Stopherandgo,4,1,True,Tier 1 EW,99,0.0,False,True,False,led,"EW,B2L,WIN",Speed(led),2026-08-21 11:25:53.960000
2026-08-21,19:27,Salisbury,19:27 SALISBURY,Bintward,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.960000
2026-08-21,19:27,Salisbury,19:27 SALISBURY,Golden Island,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.960000
2026-08-21,19:27,Salisbury,19:27 SALISBURY,Herstmonceux,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.960000
2026-08-21,19:27,Salisbury,19:27 SALISBURY,That's All Folks,0,5,False,Pass,99,0.0,True,True,False,led,,"Speed(led), Discipline",2026-08-21 11:25:53.960000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Jessica,4,1,True,Tier 1 EW,99,0.0,False,True,False,kept on,"EW,B2L,WIN",Speed(kept on),2026-08-21 11:25:53.963000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Beguiled,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Late Night Show,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Show Me Glory,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Woollahra,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Zirconic,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,14:00,Newmarket,14:00 NEWMARKET,Give Me A Bow,0,7,False,Pass,99,0.0,True,True,False,pushed along,,"Speed(pushed along), Discipline",2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Chan Noir,2,1,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Christmas Is Comin,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Fillipas,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Inmyopinion,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Kaboom,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Lowcountry,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Mr Montgomery,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Pent Up Charm,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Reece's Call,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Spirit Of Lyra,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Storm Force Ten,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.963000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Thanks Harry,2,12,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.967000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Vera Lemon,2,13,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.967000
2026-08-21,17:57,Salisbury,17:57 SALISBURY,Hello You Ten,0,14,False,Pass,99,0.0,True,True,False,kept on,,"Speed(kept on), Discipline",2026-08-21 11:25:53.967000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Arvana Belle,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, pushed along, prominent","EW,B2L,WIN","Speed(kept on, pushed along, prominent)",2026-08-21 11:25:53.970000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Gal,4,2,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-08-21 11:25:53.970000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Iconic Dawn,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"chased leaders, chased leader","EW,B2L-Consider","Speed(chased leaders, chased leader)",2026-08-21 11:25:53.973000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Cougar Force,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.973000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Follow My Heart,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.973000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Golden Mabel,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.973000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Independent Angel,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.973000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Kaiko,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.973000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Lady Fizz,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.977000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Medyg,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.977000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Willowinghurn,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.977000
2026-08-21,15:55,Ffos Las,15:55 FFOS LAS,Diamond Ali,-2,12,False,Pass,99,0.0,True,False,False,,,Discipline,2026-08-21 11:25:53.977000
2026-08-21,14:25,York,14:25 YORK,Al Nayyir,4,1,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-08-21 11:25:53.977000
2026-08-21,14:25,York,14:25 YORK,Caballo De Mar,4,2,True,Tier 1 EW,99,0.0,False,True,False,disputed lead,"EW,B2L,WIN",Speed(disputed lead),2026-08-21 11:25:53.980000
2026-08-21,14:25,York,14:25 YORK,Carmers,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"chased leaders, chased leader, prominent","EW,B2L-Consider","Speed(chased leaders, chased leader, prominent)",2026-08-21 11:25:53.980000
2026-08-21,14:25,York,14:25 YORK,Illinois,4,4,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-08-21 11:25:53.983000
2026-08-21,14:25,York,14:25 YORK,Quickthorn,4,5,False,Pass,99,0.0,False,True,False,"kept on, kept on well, made all",,"Speed(kept on, kept on well, made all)",2026-08-21 11:25:53.983000
2026-08-21,14:25,York,14:25 YORK,Columbus,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:53.983000
2026-08-21,14:25,York,14:25 YORK,Amiloc,0,7,False,Pass,99,0.0,True,True,False,"chased leaders, chased leader, pushed along",,"Speed(chased leaders, chased leader, pushed along), Discipline",2026-08-21 11:25:53.987000
2026-08-21,14:25,York,14:25 YORK,French Master,0,8,False,Pass,99,0.0,True,True,False,led,,"Speed(led), Discipline",2026-08-21 11:25:53.990000
2026-08-21,14:25,York,14:25 YORK,Mount Atlas,0,9,False,Pass,99,0.0,True,True,False,"kept on, headway",,"Speed(kept on, headway), Discipline",2026-08-21 11:25:53.990000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Chutzpal,4,1,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on, pushed along","EW,B2L,WIN","Speed(led, kept on, pushed along)",2026-08-21 11:25:53.990000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Eagle Fang,4,2,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on, prominent","EW,B2L,WIN","Speed(led, kept on, prominent)",2026-08-21 11:25:53.993000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Factual Fact,4,3,True,Tier 2 B2L,99,0.0,False,True,False,led,"EW,B2L-Consider",Speed(led),2026-08-21 11:25:53.997000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Granite Bay,4,4,False,Pass,99,0.0,False,True,False,kept on,,Speed(kept on),2026-08-21 11:25:53.997000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Immutable,4,5,False,Pass,99,0.0,False,True,False,"led, disputed lead",,"Speed(led, disputed lead)",2026-08-21 11:25:53.997000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Light Up The Dark,4,6,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-08-21 11:25:54
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Luker's Tipple,4,7,False,Pass,99,0.0,False,True,False,"led, stayed on, stayed on well",,"Speed(led, stayed on, stayed on well)",2026-08-21 11:25:54.003000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Royal Hollow,4,8,False,Pass,99,0.0,False,True,False,"headway, good headway",,"Speed(headway, good headway)",2026-08-21 11:25:54.007000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Sir Jeremy,4,9,False,Pass,99,0.0,False,True,False,"kept on, kept on well, headway",,"Speed(kept on, kept on well, headway)",2026-08-21 11:25:54.007000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Taipan,4,10,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-08-21 11:25:54.010000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,The Real Screamer,4,11,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-08-21 11:25:54.010000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,Gaoth Chuil,2,12,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.010000
2026-08-21,19:20,Killarney,19:20 KILLARNEY,War Rooms,2,13,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.010000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Go To The Moon,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, headway","EW,B2L,WIN","Speed(kept on, headway)",2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Benner Wenner,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Dad Sez,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Georges Park,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Idaho Expresso,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,L'as De Watt,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Lady Felicia,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,18:35,Kilbeggan,18:35 KILBEGGAN,Pacy Macie,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.013000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Celestially,4,1,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-08-21 11:25:54.017000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Desert Friend,4,2,True,Tier 1 EW,99,0.0,False,True,False,led,"EW,B2L,WIN",Speed(led),2026-08-21 11:25:54.017000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Espritroyale,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"kept on, kept on well, pushed along","EW,B2L-Consider","Speed(kept on, kept on well, pushed along)",2026-08-21 11:25:54.020000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Jurality,4,4,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-08-21 11:25:54.020000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Lady Plimsoll,4,5,False,Pass,99,0.0,False,True,False,kept on,,Speed(kept on),2026-08-21 11:25:54.020000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Queen Of Astolat,4,6,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-08-21 11:25:54.020000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Trubshaw,4,7,False,Pass,99,0.0,False,True,False,disputed lead,,Speed(disputed lead),2026-08-21 11:25:54.023000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Chicago Moon,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.023000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Charlie Brow'n,0,9,False,Pass,99,0.0,True,True,False,kept on,,"Speed(kept on), Discipline",2026-08-21 11:25:54.027000
2026-08-21,19:50,Killarney,19:50 KILLARNEY,Numidia,0,10,False,Pass,99,0.0,True,True,False,pushed along,,"Speed(pushed along), Discipline",2026-08-21 11:25:54.027000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Can Happen,4,1,True,Tier 1 EW,99,0.0,False,True,False,kept on,"EW,B2L,WIN",Speed(kept on),2026-08-21 11:25:54.030000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Murat,4,2,True,Tier 1 EW,99,0.0,False,True,False,"kept on, kept on well, pushed along","EW,B2L,WIN","Speed(kept on, kept on well, pushed along)",2026-08-21 11:25:54.030000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Ragmans Corner,4,3,True,Tier 2 B2L,99,0.0,False,True,False,kept on,"EW,B2L-Consider",Speed(kept on),2026-08-21 11:25:54.030000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Samui,4,4,False,Pass,99,0.0,False,True,False,"headway, pushed along",,"Speed(headway, pushed along)",2026-08-21 11:25:54.033000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Simpletwistoffaith,4,5,False,Pass,99,0.0,False,True,False,kept on,,Speed(kept on),2026-08-21 11:25:54.033000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Supreme Law,4,6,False,Pass,99,0.0,False,True,False,"led, pushed along",,"Speed(led, pushed along)",2026-08-21 11:25:54.037000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Glowing Account,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.037000
2026-08-21,20:20,Killarney,20:20 KILLARNEY,Silas Marner,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.037000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Eaglewood,4,1,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-08-21 11:25:54.037000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Facile Ocean,4,2,True,Tier 1 EW,99,0.0,False,True,False,"kept on, kept on well, pushed along","EW,B2L,WIN","Speed(kept on, kept on well, pushed along)",2026-08-21 11:25:54.037000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Lakewood Rose,4,3,True,Tier 2 B2L,99,0.0,False,True,False,headway,"EW,B2L-Consider",Speed(headway),2026-08-21 11:25:54.040000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Magico,4,4,False,Pass,99,0.0,False,True,False,"led, kept on, kept on well",,"Speed(led, kept on, kept on well)",2026-08-21 11:25:54.040000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Mino Des Mottes,4,5,False,Pass,99,0.0,False,True,False,"kept on, pushed along",,"Speed(kept on, pushed along)",2026-08-21 11:25:54.040000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Rosie's Wings,4,6,False,Pass,99,0.0,False,True,False,"pushed along, prominent",,"Speed(pushed along, prominent)",2026-08-21 11:25:54.043000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,Katie Can't Count,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.043000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,La Cote Fleurie,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.043000
2026-08-21,17:32,Kilbeggan,17:32 KILBEGGAN,No Mon No Fun,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.043000
2026-08-21,16:10,York,16:10 YORK,Genealogy,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, headway","EW,B2L,WIN","Speed(kept on, headway)",2026-08-21 11:25:54.047000
2026-08-21,16:10,York,16:10 YORK,Jimmy Speaking,4,2,True,Tier 1 EW,99,0.0,False,True,False,prominent,"EW,B2L,WIN",Speed(prominent),2026-08-21 11:25:54.050000
2026-08-21,16:10,York,16:10 YORK,Master Builder,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"pushed along, prominent","EW,B2L-Consider","Speed(pushed along, prominent)",2026-08-21 11:25:54.050000
2026-08-21,16:10,York,16:10 YORK,Master Vintner,4,4,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-08-21 11:25:54.053000
2026-08-21,16:10,York,16:10 YORK,Primo Lara,4,5,False,Pass,99,0.0,False,True,False,disputed lead,,Speed(disputed lead),2026-08-21 11:25:54.057000
2026-08-21,16:10,York,16:10 YORK,Say What You See,4,6,False,Pass,99,0.0,False,True,False,"led, ran on, ran on well",,"Speed(led, ran on, ran on well)",2026-08-21 11:25:54.057000
2026-08-21,16:10,York,16:10 YORK,Shadow Dance,4,7,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-08-21 11:25:54.060000
2026-08-21,16:10,York,16:10 YORK,Sportingsilvermine,4,8,False,Pass,99,0.0,False,True,False,"kept on, pushed along",,"Speed(kept on, pushed along)",2026-08-21 11:25:54.060000
2026-08-21,16:10,York,16:10 YORK,Cuff It,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.060000
2026-08-21,16:10,York,16:10 YORK,Explode,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.060000
2026-08-21,16:10,York,16:10 YORK,Plage De Havre,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.060000
2026-08-21,16:10,York,16:10 YORK,Truth Be Told,2,12,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.063000
2026-08-21,16:10,York,16:10 YORK,Wave Rider,2,13,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.063000
2026-08-21,16:10,York,16:10 YORK,Zanndabad,2,14,False,Pass,99,0.0,False,False,False,,,Form Score,2026-08-21 11:25:54.067000
2026-08-21,16:10,York,16:10 YORK,Ernst Blofeld,0,15,False,Pass,99,0.0,True,True,False,kept on,,"Speed(kept on), Discipline",2026-08-21 11:25:54.067000
2026-08-21,16:10,York,16:10 YORK,French Duke,0,16,False,Pass,99,0.0,True,True,False,"kept on, headway",,"Speed(kept on, headway), Discipline",2026-08-21 11:25:54.067000
2026-08-21,16:10,York,16:10 YORK,Tycoon,0,17,False,Pass,99,0.0,True,True,False,"led, kept on, chased leaders",,"Speed(led, kept on, chased leaders), Discipline",2026-08-21 11:25:54.067000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Fan Mail,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, prominent","EW,B2L,WIN","Speed(kept on, prominent)",2026-09-14 12:33:54.810000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Paroda Diva,4,2,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-09-14 12:33:54.810000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Why Because,4,3,True,Tier 2 B2L,99,0.0,False,True,False,headway,"EW,B2L-Consider",Speed(headway),2026-09-14 12:33:54.813000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Lamlash Bay,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.817000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Mare Of London,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.820000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Record Day,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.820000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Wodao,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.823000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Dabbling,0,8,False,Pass,99,0.0,True,True,False,pushed along,,"Speed(pushed along), Discipline",2026-09-14 12:33:54.823000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Ganthorpe,0,9,False,Pass,99,0.0,True,True,False,kept on,,"Speed(kept on), Discipline",2026-09-14 12:33:54.823000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Macedonian,0,10,False,Pass,99,0.0,True,True,False,kept on,,"Speed(kept on), Discipline",2026-09-14 12:33:54.827000
2026-09-14,15:51,Thirsk,15:51 THIRSK,Agric Ranger,-2,11,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:54.827000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Baila Morena,4,1,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-09-14 12:33:54.830000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Claret And Blues,4,2,True,Tier 1 EW,99,0.0,False,True,False,"kept on, headway","EW,B2L,WIN","Speed(kept on, headway)",2026-09-14 12:33:54.830000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Claret Time,4,3,True,Tier 2 B2L,99,0.0,False,True,False,kept on,"EW,B2L-Consider",Speed(kept on),2026-09-14 12:33:54.830000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Dadawada,4,4,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:54.833000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Independent Roze,4,5,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.833000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Le Ciel Noble,4,6,False,Pass,99,0.0,False,True,False,"ran on, pushed along",,"Speed(ran on, pushed along)",2026-09-14 12:33:54.833000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Mrs Mole,4,7,False,Pass,99,0.0,False,True,False,"led, kept on",,"Speed(led, kept on)",2026-09-14 12:33:54.837000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Tiger In The Tree,4,8,False,Pass,99,0.0,False,True,False,"chased leaders, chased leader, pushed along",,"Speed(chased leaders, chased leader, pushed along)",2026-09-14 12:33:54.837000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Big Bad Storm,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.840000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Breaking The Habit,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.840000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Dissenter,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.840000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Dream On Kent,2,12,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.840000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Ma Fille De Reve,2,13,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.843000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Purrista,2,14,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.843000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Sunrise At Dawn,2,15,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.847000
2026-09-14,14:51,Thirsk,14:51 THIRSK,Bladey Lady,0,16,False,Pass,99,0.0,True,True,False,prominent,,"Speed(prominent), Discipline",2026-09-14 12:33:54.847000
2026-09-14,14:51,Thirsk,14:51 THIRSK,River Jordan,0,17,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:54.850000
2026-09-14,15:21,Thirsk,15:21 THIRSK,Majestic Jude,4,1,True,Tier 1 EW,99,0.0,False,True,False,"stayed on, stayed on well","EW,B2L,WIN","Speed(stayed on, stayed on well)",2026-09-14 12:33:54.850000
2026-09-14,15:21,Thirsk,15:21 THIRSK,Diamondsforyou,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.850000
2026-09-14,15:21,Thirsk,15:21 THIRSK,Master Celeritas,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.850000
2026-09-14,15:21,Thirsk,15:21 THIRSK,Nicamoo,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.850000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Eulalia,4,1,True,Tier 1 EW,99,0.0,False,True,False,prominent,"EW,B2L,WIN",Speed(prominent),2026-09-14 12:33:54.853000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Ivat Ghia,4,2,True,Tier 1 EW,99,0.0,False,True,False,kept on,"EW,B2L,WIN",Speed(kept on),2026-09-14 12:33:54.853000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Lady Margret,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"kept on, headway, pushed along","EW,B2L-Consider","Speed(kept on, headway, pushed along)",2026-09-14 12:33:54.857000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Lovely Jubly,4,4,False,Pass,99,0.0,False,True,False,"ran on, ran on well, quickened",,"Speed(ran on, ran on well, quickened)",2026-09-14 12:33:54.857000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Mbappe,4,5,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.860000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Ocean Force,4,6,False,Pass,99,0.0,False,True,False,kept on,,Speed(kept on),2026-09-14 12:33:54.860000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Snooker McCrew,4,7,False,Pass,99,0.0,False,True,False,"kept on, pushed along, prominent",,"Speed(kept on, pushed along, prominent)",2026-09-14 12:33:54.860000
